               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.070099,           0.0034341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016482,          0.00016482,             0.08211
                   1,            0.055076,           0.0036367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033006,          0.00033006,            0.055431
                   1,            0.055076,           0.0036367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033006,          0.00033006,            0.055431
                   2,            0.051028,            0.003137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049429,          0.00049429,            0.028751
                   2,            0.051028,            0.003137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049429,          0.00049429,            0.028751
                   3,            0.049921,           0.0027014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065677,          0.00065677,           0.0020696
                   3,            0.049921,           0.0027014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065677,          0.00065677,           0.0020696
                   4,            0.049139,            0.002441,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00066188,          0.00066188,          0.00066188
                   4,            0.049139,            0.002441,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00066188,          0.00066188,          0.00066188
                   5,             0.04738,           0.0023641,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00066188,          0.00066188,          0.00066188
                   5,             0.04738,           0.0023641,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00066188,          0.00066188,          0.00066188
                   6,            0.045786,            0.002227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065735,          0.00065735,          0.00065735
                   6,            0.045786,            0.002227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065735,          0.00065735,          0.00065735
                   7,            0.045121,           0.0021246,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065185,          0.00065185,          0.00065185
                   7,            0.045121,           0.0021246,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065185,          0.00065185,          0.00065185
                   8,            0.045027,           0.0020754,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006454,           0.0006454,           0.0006454
                   8,            0.045027,           0.0020754,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006454,           0.0006454,           0.0006454
                   9,            0.044993,           0.0020478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063803,          0.00063803,          0.00063803
                   9,            0.044993,           0.0020478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063803,          0.00063803,          0.00063803
                  10,            0.043516,           0.0020304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062977,          0.00062977,          0.00062977
                  10,            0.043516,           0.0020304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062977,          0.00062977,          0.00062977
                  11,            0.042686,           0.0019713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062064,          0.00062064,          0.00062064
                  11,            0.042686,           0.0019713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062064,          0.00062064,          0.00062064
                  12,            0.043071,           0.0018446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061069,          0.00061069,          0.00061069
                  12,            0.043071,           0.0018446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061069,          0.00061069,          0.00061069
                  13,            0.042306,           0.0018979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059995,          0.00059995,          0.00059995
                  13,            0.042306,           0.0018979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059995,          0.00059995,          0.00059995
                  14,            0.041868,           0.0018633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058847,          0.00058847,          0.00058847
                  14,            0.041868,           0.0018633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058847,          0.00058847,          0.00058847
                  15,            0.041799,            0.001865,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00057629,          0.00057629,          0.00057629
                  15,            0.041799,            0.001865,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00057629,          0.00057629,          0.00057629
                  16,            0.041353,           0.0018414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00056347,          0.00056347,          0.00056347
                  16,            0.041353,           0.0018414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00056347,          0.00056347,          0.00056347
                  17,            0.041404,           0.0018777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00055004,          0.00055004,          0.00055004
                  17,            0.041404,           0.0018777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00055004,          0.00055004,          0.00055004
                  18,            0.040326,           0.0018056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00053606,          0.00053606,          0.00053606
                  18,            0.040326,           0.0018056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00053606,          0.00053606,          0.00053606
                  19,             0.03996,           0.0018466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005216,           0.0005216,           0.0005216
                  19,             0.03996,           0.0018466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005216,           0.0005216,           0.0005216
                  20,            0.040242,            0.001749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005067,           0.0005067,           0.0005067
                  20,            0.040242,            0.001749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005067,           0.0005067,           0.0005067
                  21,            0.039942,            0.001744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049142,          0.00049142,          0.00049142
                  21,            0.039942,            0.001744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049142,          0.00049142,          0.00049142
                  22,            0.039788,           0.0017748,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00047583,          0.00047583,          0.00047583
                  22,            0.039788,           0.0017748,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00047583,          0.00047583,          0.00047583
                  23,            0.040263,           0.0017249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00045998,          0.00045998,          0.00045998
                  23,            0.040263,           0.0017249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00045998,          0.00045998,          0.00045998
                  24,            0.038679,           0.0017383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00044395,          0.00044395,          0.00044395
                  24,            0.038679,           0.0017383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00044395,          0.00044395,          0.00044395
                  25,            0.038828,           0.0017633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042779,          0.00042779,          0.00042779
                  25,            0.038828,           0.0017633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042779,          0.00042779,          0.00042779
                  26,            0.037973,           0.0016949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00041156,          0.00041156,          0.00041156
                  26,            0.037973,           0.0016949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00041156,          0.00041156,          0.00041156
                  27,            0.038397,           0.0017555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039533,          0.00039533,          0.00039533
                  27,            0.038397,           0.0017555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039533,          0.00039533,          0.00039533
                  28,            0.037612,           0.0016796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037917,          0.00037917,          0.00037917
                  28,            0.037612,           0.0016796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037917,          0.00037917,          0.00037917
                  29,            0.037831,           0.0017442,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00036313,          0.00036313,          0.00036313
                  29,            0.037831,           0.0017442,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00036313,          0.00036313,          0.00036313
                  30,            0.037245,            0.001675,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034729,          0.00034729,          0.00034729
                  30,            0.037245,            0.001675,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034729,          0.00034729,          0.00034729
                  31,            0.037578,           0.0016802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033169,          0.00033169,          0.00033169
                  31,            0.037578,           0.0016802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033169,          0.00033169,          0.00033169
                  32,            0.036633,           0.0016845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00031642,          0.00031642,          0.00031642
                  32,            0.036633,           0.0016845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00031642,          0.00031642,          0.00031642
                  33,            0.036722,           0.0016857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030152,          0.00030152,          0.00030152
                  33,            0.036722,           0.0016857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030152,          0.00030152,          0.00030152
                  34,            0.036553,           0.0017023,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00028705,          0.00028705,          0.00028705
                  34,            0.036553,           0.0017023,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00028705,          0.00028705,          0.00028705
                  35,            0.035896,           0.0016778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00027308,          0.00027308,          0.00027308
                  35,            0.035896,           0.0016778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00027308,          0.00027308,          0.00027308
                  36,            0.035553,           0.0016735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00025965,          0.00025965,          0.00025965
                  36,            0.035553,           0.0016735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00025965,          0.00025965,          0.00025965
                  37,            0.035686,           0.0016176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00024682,          0.00024682,          0.00024682
                  37,            0.035686,           0.0016176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00024682,          0.00024682,          0.00024682
                  38,            0.034847,           0.0016289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00023464,          0.00023464,          0.00023464
                  38,            0.034847,           0.0016289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00023464,          0.00023464,          0.00023464
                  39,            0.035248,           0.0016283,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00022316,          0.00022316,          0.00022316
                  39,            0.035248,           0.0016283,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00022316,          0.00022316,          0.00022316
                  40,            0.035886,           0.0016426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00021242,          0.00021242,          0.00021242
                  40,            0.035886,           0.0016426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00021242,          0.00021242,          0.00021242
                  41,            0.035083,           0.0016319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00020247,          0.00020247,          0.00020247
                  41,            0.035083,           0.0016319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00020247,          0.00020247,          0.00020247
                  42,            0.033908,             0.00161,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00019335,          0.00019335,          0.00019335
                  42,            0.033908,             0.00161,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00019335,          0.00019335,          0.00019335
                  43,            0.033917,           0.0015512,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00018508,          0.00018508,          0.00018508
                  43,            0.033917,           0.0015512,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00018508,          0.00018508,          0.00018508
                  44,            0.034478,           0.0016169,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00017771,          0.00017771,          0.00017771
                  44,            0.034478,           0.0016169,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00017771,          0.00017771,          0.00017771
                  45,            0.034364,           0.0016143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00017126,          0.00017126,          0.00017126
                  45,            0.034364,           0.0016143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00017126,          0.00017126,          0.00017126
                  46,            0.033551,           0.0015573,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016576,          0.00016576,          0.00016576
                  46,            0.033551,           0.0015573,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016576,          0.00016576,          0.00016576
                  47,            0.033233,           0.0015512,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016123,          0.00016123,          0.00016123
                  47,            0.033233,           0.0015512,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016123,          0.00016123,          0.00016123
                  48,            0.032936,           0.0016075,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00015769,          0.00015769,          0.00015769
                  48,            0.032936,           0.0016075,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00015769,          0.00015769,          0.00015769
                  49,            0.033501,           0.0015987,                   0,             0.64557,             0.67382,             0.62321,             0.27177,            0.042814,           0.0011257,                   0,          0.00015515,          0.00015515,          0.00015515
                  49,            0.033501,           0.0015987,                   0,             0.64557,             0.67382,             0.62321,             0.27177,            0.042814,           0.0011257,                   0,          0.00015515,          0.00015515,          0.00015515
                   0,            0.074217,            0.002511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001648,           0.0001648,            0.094153
                   0,            0.074217,            0.002511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001648,           0.0001648,            0.094153
                   0,            0.074217,            0.002511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001648,           0.0001648,            0.094153
                   1,             0.05648,            0.002694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033001,          0.00033001,            0.064707
                   1,             0.05648,            0.002694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033001,          0.00033001,            0.064707
                   1,             0.05648,            0.002694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00033001,          0.00033001,            0.064707
                   2,             0.05154,           0.0025548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049423,          0.00049423,             0.03526
                   2,             0.05154,           0.0025548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049423,          0.00049423,             0.03526
                   2,             0.05154,           0.0025548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049423,          0.00049423,             0.03526
                   3,            0.049739,           0.0023047,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065672,          0.00065672,           0.0058117
                   3,            0.049739,           0.0023047,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065672,          0.00065672,           0.0058117
                   3,            0.049739,           0.0023047,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065672,          0.00065672,           0.0058117
                   4,             0.04845,            0.002146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   4,             0.04845,            0.002146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   4,             0.04845,            0.002146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   5,            0.048011,           0.0019978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   5,            0.048011,           0.0019978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   5,            0.048011,           0.0019978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068171,          0.00068171,          0.00068171
                   6,            0.047676,           0.0019261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067709,          0.00067709,          0.00067709
                   6,            0.047676,           0.0019261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067709,          0.00067709,          0.00067709
                   6,            0.047676,           0.0019261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067709,          0.00067709,          0.00067709
                   7,            0.046064,           0.0017986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067148,          0.00067148,          0.00067148
                   7,            0.046064,           0.0017986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067148,          0.00067148,          0.00067148
                   7,            0.046064,           0.0017986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00067148,          0.00067148,          0.00067148
                   8,            0.045715,           0.0017746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006649,           0.0006649,           0.0006649
                   8,            0.045715,           0.0017746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006649,           0.0006649,           0.0006649
                   8,            0.045715,           0.0017746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006649,           0.0006649,           0.0006649
                   9,            0.044891,           0.0017302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065738,          0.00065738,          0.00065738
                   9,            0.044891,           0.0017302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065738,          0.00065738,          0.00065738
                   9,            0.044891,           0.0017302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065738,          0.00065738,          0.00065738
                  10,            0.044229,           0.0017123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00064894,          0.00064894,          0.00064894
                  10,            0.044229,           0.0017123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00064894,          0.00064894,          0.00064894
                  10,            0.044229,           0.0017123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00064894,          0.00064894,          0.00064894
                  11,            0.043805,           0.0016179,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063963,          0.00063963,          0.00063963
                  11,            0.043805,           0.0016179,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063963,          0.00063963,          0.00063963
                  11,            0.043805,           0.0016179,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063963,          0.00063963,          0.00063963
                  12,             0.04386,            0.001619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062948,          0.00062948,          0.00062948
                  12,             0.04386,            0.001619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062948,          0.00062948,          0.00062948
                  12,             0.04386,            0.001619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00062948,          0.00062948,          0.00062948
                  13,            0.042602,           0.0015421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061852,          0.00061852,          0.00061852
                  13,            0.042602,           0.0015421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061852,          0.00061852,          0.00061852
                  13,            0.042602,           0.0015421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061852,          0.00061852,          0.00061852
                  14,            0.043267,            0.001589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00060681,          0.00060681,          0.00060681
                  14,            0.043267,            0.001589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00060681,          0.00060681,          0.00060681
                  14,            0.043267,            0.001589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00060681,          0.00060681,          0.00060681
                  15,            0.042426,           0.0015347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059438,          0.00059438,          0.00059438
                  15,            0.042426,           0.0015347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059438,          0.00059438,          0.00059438
                  15,            0.042426,           0.0015347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059438,          0.00059438,          0.00059438
                  16,            0.042483,           0.0015327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058129,          0.00058129,          0.00058129
                  16,            0.042483,           0.0015327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058129,          0.00058129,          0.00058129
                  16,            0.042483,           0.0015327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058129,          0.00058129,          0.00058129
                  17,            0.041677,             0.00154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00056758,          0.00056758,          0.00056758
                  17,            0.041677,             0.00154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00056758,          0.00056758,          0.00056758
                  17,            0.041677,             0.00154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00056758,          0.00056758,          0.00056758
                  18,            0.041349,           0.0015257,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00055332,          0.00055332,          0.00055332
